,zipcode,D1. AGE.Total population,D1. AGE.Under 5 years,D1. AGE.5 to 9 years,D1. AGE.10 to 14 years,D1. AGE.15 to 19 years,D1. AGE.20 to 24 years,D1. AGE.25 to 34 years,D1. AGE.35 to 44 years,D1. AGE.45 to 54 years,D1. AGE.55 to 59 years,D1. AGE.60 to 64 years,D1. AGE.65 to 74 years,D1. AGE.75 to 84 years,D1. AGE.85 years and over,D1. AGE.Median age in years,D1. AGE.5 years and over,D1. AGE.15 years and over,D1. AGE.Under 18 years of age,D1. AGE.18 years and over,D1. AGE.21 years and over,D1. AGE.25 years and over,D1. AGE.62 years and over,D1. AGE.65 years and over,D2. AGE AND SEX.Total population,D2. AGE AND SEX.Male,D2. AGE AND SEX.18 years old and over,D2. AGE AND SEX.65 years old and over,D2. AGE AND SEX.Female,D2. AGE AND SEX.18 years old and over,D2. AGE AND SEX.65 years old and over,D3. RACE.Total population,D3. RACE.One race,D3. RACE.White alone,D3. RACE.Black or African American,D3. RACE.American Indian and Alaska Native,D3. RACE.Asian,D3. RACE.Native Hawaiian and Other Pacific Islander,D3. RACE.Some other race,D3. RACE.Two or more races,D3. RACE.White (alone or in combination),D3. RACE.Black (alone or in combination),D3. RACE.American Indian (alone or in combination),D3. RACE.Asian (alone or in combination),D3. RACE.Native Hawaiian (alone or in combination),D3. RACE.Some other race (alone or in combination),D4. HISPANIC OR LATINO (ANY RACE).Total population,D4. HISPANIC OR LATINO (ANY RACE).Hispanic or Latino of any race,D4. HISPANIC OR LATINO (ANY RACE).Not Hispanic or Latino,D4. HISPANIC OR LATINO (ANY RACE).White alone,D4. HISPANIC OR LATINO (ANY RACE).Black or African American alone,D4. HISPANIC OR LATINO (ANY RACE).American Indian and Alaska Native alone,D4. HISPANIC OR LATINO (ANY RACE).Asian alone,D4. HISPANIC OR LATINO (ANY RACE).Native Hawaiian and Other Pacific Islander alone
0,62024,"9,916",707,540,601,402,571,"1,587","1,132","1,204",726,517,"1,311",427,191,40.1,-,"8,068","2,059","7,857","7,622","7,095","2,222","1,929","9,916","4,958","4,025",863,"4,958","3,832","1,066","9,916","9,803","9,313",282,-,168,-,40,113,"9,426",372,7,168,-,60,"9,916",177,"9,739","9,173",282,-,168,-
0,62025,"34,313","1,332","1,717","2,336","3,938","4,409","3,601","3,858","4,595","2,307","1,895","2,853","1,013",459,34.5,-,"28,928","6,981","27,332","23,606","20,581","5,437","4,325","34,313","17,047","13,399","1,945","17,266","13,933","2,380","34,313","33,359","29,734","2,870",76,624,24,31,954,"30,610","3,432",235,867,102,113,"34,313","1,055","33,258","28,913","2,847",73,608,24
0,62034,"13,667",909,"1,046",818,657,699,"1,695","1,942","1,613",674,878,"1,441",756,539,40.4,-,"10,894","3,257","10,410","10,082","9,538","3,306","2,736","13,667","6,914","5,066","1,278","6,753","5,344","1,458","13,667","13,375","12,252",746,-,306,22,49,292,"12,544",962,-,382,22,49,"13,667",266,"13,401","12,035",746,-,306,22
0,62035,"16,520","1,013",914,"1,009",783,721,"1,699","1,908","2,164","1,212","1,405","1,688","1,360",644,46.3,-,"13,584","3,372","13,148","12,615","12,080","4,437","3,692","16,520","8,069","6,167","1,349","8,451","6,981","2,343","16,520","16,409","14,829","1,416",9,81,-,74,111,"14,924","1,435",75,109,-,117,"16,520",231,"16,289","14,664","1,416",9,81,-
0,62040,"42,447","2,602","2,739","2,234","2,116","2,268","6,037","4,934","5,972","3,416","3,183","4,070","1,758","1,118",41.2,-,"34,872","8,993","33,454","32,350","30,488","8,719","6,946","42,447","20,951","16,031","2,955","21,496","17,423","3,991","42,447","41,637","37,886","2,721",283,140,-,607,810,"38,655","3,170",441,250,80,693,"42,447","2,800","39,647","36,009","2,498",249,140,-
0,62052,"12,292",533,716,"1,067",791,697,"1,442","1,446","1,698",896,845,"1,006",791,364,40.9,-,"9,976","2,909","9,383","8,987","8,488","2,769","2,161","12,292","5,809","4,360",796,"6,483","5,023","1,365","12,292","11,980","11,899",24,-,36,-,21,312,"12,204",281,28,36,-,55,"12,292",181,"12,111","11,773",24,-,36,-
0,62056,"8,574",613,511,399,514,464,859,894,"1,290",721,661,893,487,268,45.5,-,"7,051","1,861","6,713","6,535","6,073","2,050","1,648","8,574","4,091","3,017",659,"4,483","3,696",989,"8,574","8,504","8,348",134,17,5,-,-,70,"8,400",156,33,37,-,18,"8,574",169,"8,405","8,195",134,17,5,-
0,62060,"4,586",400,232,127,320,319,643,662,581,303,373,374,181,71,38.6,-,"3,827",959,"3,627","3,449","3,188",859,626,"4,586","2,150","1,634",275,"2,436","1,993",351,"4,586","4,441","1,753","2,670",9,5,-,4,145,"1,880","2,815",27,5,-,4,"4,586",88,"4,498","1,681","2,670",5,-,-
0,62062,"8,008",406,388,435,344,392,946,"1,082","1,132",406,819,775,581,302,45.1,-,"6,779","1,456","6,552","6,426","6,043","2,220","1,658","8,008","4,033","3,278",787,"3,975","3,274",871,"8,008","7,824","7,325",308,-,191,-,-,184,"7,465",389,88,250,-,-,"8,008",230,"7,778","7,104",308,-,191,-
0,62069,"3,088",117,241,157,128,131,460,296,489,202,300,312,167,88,45.4,-,"2,573",578,"2,510","2,418","2,314",750,567,"3,088","1,548","1,299",261,"1,540","1,211",306,"3,088","3,079","3,031",19,-,21,-,8,9,"3,040",19,8,22,-,8,"3,088",12,"3,076","3,027",19,-,21,-
0,62088,"6,569",289,294,422,428,397,806,742,908,511,510,638,421,203,43.7,-,"5,564","1,313","5,256","5,008","4,739","1,504","1,262","6,569","3,399","2,624",489,"3,170","2,632",773,"6,569","6,543","6,537",-,-,6,-,-,26,"6,563",5,11,16,-,-,"6,569",13,"6,556","6,524",-,-,6,-
0,62090,"1,293",118,79,176,101,99,111,135,109,109,46,122,68,20,28.0,-,920,466,827,807,720,238,210,"1,293",571,320,75,722,507,135,"1,293","1,263",46,"1,206",-,11,-,-,30,71,"1,229",12,11,-,-,"1,293",33,"1,260",39,"1,187",-,11,-
0,62095,"10,455",669,654,675,588,596,"1,867","1,162","1,352",724,518,823,575,252,36.6,-,"8,457","2,478","7,977","7,749","7,273","1,935","1,650","10,455","4,911","3,718",694,"5,544","4,259",956,"10,455","10,175","9,653",393,12,107,-,10,280,"9,923",576,38,169,5,24,"10,455",159,"10,296","9,536",393,12,107,-
0,62201,"7,570",925,907,758,509,565,"1,343",616,740,272,259,422,190,64,26.0,-,"4,980","2,949","4,621","4,400","3,906",758,676,"7,570","3,285","1,796",261,"4,285","2,825",415,"7,570","7,475","1,696","4,927",57,59,-,736,95,"1,729","4,960",119,59,-,798,"7,570","2,019","5,551",532,"4,927",-,59,-
0,62203,"8,264",408,495,310,550,621,"1,215",858,"1,012",549,649,972,449,176,40.9,-,"7,051","1,552","6,712","6,349","5,880","2,109","1,597","8,264","3,967","3,065",707,"4,297","3,647",890,"8,264","8,214",432,"7,709",3,41,-,29,50,437,"7,754",27,41,-,55,"8,264",90,"8,174",381,"7,709",3,41,-
0,62204,"7,954",564,580,524,587,582,981,871,"1,178",566,508,598,378,37,35.8,-,"6,286","2,144","5,810","5,590","5,117","1,255","1,013","7,954","3,624","2,734",467,"4,330","3,076",546,"7,954","7,847",161,"7,571",-,5,-,110,107,228,"7,678",41,5,7,110,"7,954",127,"7,827",144,"7,571",-,5,-
0,62205,"8,007",307,472,773,456,441,725,833,"1,168",628,539,916,524,225,44.9,-,"6,455","1,881","6,126","5,923","5,558","1,957","1,665","8,007","3,819","2,724",654,"4,188","3,402","1,011","8,007","7,898",200,"7,638",20,-,4,36,109,204,"7,747",20,-,4,141,"8,007",178,"7,829",173,"7,606",20,-,-
0,62206,"15,121",965,810,"1,340","1,251","1,142","2,129","2,298","1,655","1,184",806,839,418,284,34.6,-,"12,006","3,982","11,139","10,586","9,613","2,023","1,541","15,121","7,106","5,142",691,"8,015","5,997",850,"15,121","14,878","5,306","9,206",44,273,-,49,243,"5,537","9,349",156,366,-,53,"15,121",77,"15,044","5,256","9,206",44,273,-
0,62207,"8,913",680,959,517,540,732,"1,096",902,723,597,770,701,560,136,34.4,-,"6,757","2,348","6,565","6,033","5,485","1,777","1,397","8,913","4,309","2,848",508,"4,604","3,717",889,"8,913","8,872",261,"8,552",56,3,-,-,41,289,"8,593",56,3,-,13,"8,913",66,"8,847",257,"8,503",56,3,-
0,62208,"16,516",803,883,862,"1,003","1,248","2,305","2,178","2,092","1,369","1,106","1,613",752,302,40.4,-,"13,968","3,232","13,284","12,576","11,717","3,314","2,667","16,516","8,252","6,523","1,105","8,264","6,761","1,562","16,516","15,743","10,005","5,169",-,478,19,72,773,"10,767","5,597",188,646,19,72,"16,516",410,"16,106","9,770","5,117",-,478,19
0,62220,"18,302",948,"1,134","1,199","1,018","1,117","3,035","2,357","2,238","1,304","1,340","1,515",711,386,37.0,-,"15,021","4,026","14,276","13,896","12,886","3,393","2,612","18,302","9,182","7,049","1,114","9,120","7,227","1,498","18,302","17,437","13,551","3,490",122,198,-,76,865,"14,408","3,928",417,347,-,85,"18,302",371,"17,931","13,326","3,445",108,198,-
0,62221,"29,949","2,157","1,763","2,023","1,677","1,712","4,020","3,972","4,395","2,053","2,119","2,217","1,291",550,38.5,-,"24,006","6,960","22,989","22,066","20,617","5,312","4,058","29,949","13,928","10,695","1,650","16,021","12,294","2,408","29,949","28,759","20,153","7,413",20,727,-,446,"1,190","21,247","8,102",193,"1,143",11,591,"29,949","1,336","28,613","19,570","7,344",20,718,-
0,62223,"16,309","1,015",980,697,909,933,"2,035","1,943","2,180","1,236","1,315","1,578","1,030",458,43.3,-,"13,617","3,287","13,022","12,496","11,775","3,724","3,066","16,309","7,795","6,199","1,206","8,514","6,823","1,860","16,309","15,980","12,270","3,541",-,61,-,108,329,"12,565","3,714",49,195,24,120,"16,309",456,"15,853","11,921","3,526",-,61,-
0,62226,"28,666","1,619","1,675","1,774","1,541","1,874","3,886","2,950","4,147","2,317","1,813","2,892","1,530",648,42.5,-,"23,598","5,856","22,810","21,833","20,183","5,965","5,070","28,666","13,553","10,595","2,291","15,113","12,215","2,779","28,666","27,818","20,809","6,232",19,267,-,491,848,"21,556","6,839",330,450,-,521,"28,666",984,"27,682","20,343","6,194",10,267,-
0,62230,"6,279",499,257,335,424,385,940,549,852,640,433,498,286,181,39.6,-,"5,188","1,369","4,910","4,651","4,379","1,218",965,"6,279","2,997","2,232",380,"3,282","2,678",585,"6,279","6,162","6,098",5,-,59,-,-,117,"6,215",5,4,122,-,50,"6,279",89,"6,190","6,059",5,-,59,-
0,62231,"7,436",198,455,588,493,292,844,"1,092","1,027",507,416,836,521,167,42.2,-,"6,195","1,533","5,903","5,659","5,410","1,792","1,524","7,436","3,713","3,059",712,"3,723","2,844",812,"7,436","7,354","6,992",133,91,46,-,92,82,"7,074",194,91,64,-,95,"7,436",200,"7,236","6,905",133,91,46,-
0,62232,"6,705",562,391,461,511,384,660,"1,118",849,435,453,466,281,134,37.5,-,"5,291","1,806","4,899","4,756","4,396","1,126",881,"6,705","3,198","2,393",388,"3,507","2,506",493,"6,705","6,543","6,108",310,4,17,-,104,162,"6,270",412,53,28,11,104,"6,705",504,"6,201","5,703",310,-,17,-
0,62233,"9,680",286,382,535,453,567,"1,688","1,627","1,421",698,683,636,397,307,40.3,-,"8,477","1,483","8,197","7,897","7,457","1,776","1,340","9,680","6,639","5,889",655,"3,041","2,308",685,"9,680","9,583","7,015","2,477",-,23,-,68,97,"7,112","2,510",22,43,20,84,"9,680",562,"9,118","6,570","2,471",-,23,-
0,62234,"32,426","2,105","1,649","2,003","1,850","1,879","4,751","4,222","4,210","2,471","1,962","2,978","1,734",612,39.1,-,"26,669","6,775","25,651","24,618","22,940","6,477","5,324","32,426","15,507","12,120","2,345","16,919","13,531","2,979","32,426","31,793","27,147","3,072",29,311,-,"1,234",633,"27,738","3,417",94,575,128,"1,274","32,426","2,239","30,187","26,205","3,062",29,311,-
0,62236,"13,757",871,654,"1,079","1,022",351,"1,625","1,831","2,170","1,121",806,"1,099",789,339,42.2,-,"11,153","3,296","10,461","10,040","9,780","2,496","2,227","13,757","6,630","5,018",994,"7,127","5,443","1,233","13,757","13,679","13,439",22,17,156,-,45,78,"13,517",34,47,156,-,81,"13,757",227,"13,530","13,261",22,17,156,-
0,62237,"2,435",202,81,153,112,178,209,229,275,138,211,380,164,103,48.1,-,"1,999",486,"1,949","1,879","1,709",780,647,"2,435","1,314","1,063",321,"1,121",886,326,"2,435","2,344","2,292",33,12,7,-,-,91,"2,383",105,19,19,-,-,"2,435",75,"2,360","2,253",33,12,7,-
0,62239,"4,715",172,332,308,471,252,366,710,751,317,267,441,240,88,40.7,-,"3,903","1,146","3,569","3,402","3,180",986,769,"4,715","2,165","1,588",272,"2,550","1,981",497,"4,715","4,675","4,495",129,28,-,-,23,40,"4,535",169,28,-,-,23,"4,715",149,"4,566","4,397",129,-,-,-
0,62246,"9,916",347,532,439,802,"1,019","1,057","1,381","1,342",699,581,908,528,281,39.6,-,"8,598","1,703","8,213","7,456","6,777","1,971","1,717","9,916","5,378","4,360",715,"4,538","3,853","1,002","9,916","9,808","8,544",960,62,175,-,67,108,"8,632","1,059",84,195,-,67,"9,916",444,"9,472","8,185",960,44,175,-
0,62249,"15,507",949,970,"1,013",950,714,"2,080","1,962","1,834","1,158","1,111","1,355","1,063",348,40.1,-,"12,575","3,563","11,944","11,578","10,911","3,382","2,766","15,507","7,873","5,961","1,189","7,634","5,983","1,577","15,507","15,413","14,828",248,22,295,-,20,94,"14,922",264,43,295,-,77,"15,507",395,"15,112","14,540",198,22,295,-
0,62254,"6,292",284,449,247,410,364,997,599,725,584,451,740,321,121,41.9,-,"5,312","1,161","5,131","4,840","4,538","1,520","1,182","6,292","2,907","2,368",433,"3,385","2,763",749,"6,292","6,141","5,018","1,123",-,-,-,-,151,"5,169","1,262",-,12,-,-,"6,292",71,"6,221","4,959","1,123",-,-,-
0,62257,"2,678",150,129,142,122,77,347,280,345,340,193,367,149,37,48.6,-,"2,257",460,"2,218","2,132","2,058",672,553,"2,678","1,320","1,109",284,"1,358","1,109",269,"2,678","2,662","2,657",5,-,-,-,-,16,"2,673",16,5,-,-,-,"2,678",-,"2,678","2,657",5,-,-,-
0,62258,"9,253",412,803,"1,005",558,415,"1,003","1,369","1,326",471,618,720,398,155,38.2,-,"7,033","2,570","6,683","6,374","6,060","1,587","1,273","9,253","4,514","3,226",617,"4,739","3,457",656,"9,253","8,998","8,511",260,15,111,27,74,255,"8,766",373,79,162,27,101,"9,253",219,"9,034","8,292",260,15,111,27
0,62265,"4,391",250,364,274,141,221,660,359,793,370,259,381,233,86,43.8,-,"3,503","1,002","3,389","3,353","3,141",832,700,"4,391","2,185","1,619",320,"2,206","1,770",380,"4,391","4,330","4,124",197,-,-,-,9,61,"4,185",219,-,-,-,48,"4,391",103,"4,288","4,091",197,-,-,-
0,62269,"32,029","2,266","2,339","2,042","2,290","1,832","3,923","5,010","4,787","1,645","2,080","2,405","1,048",362,37.4,-,"25,382","8,204","23,825","22,784","21,260","5,059","3,815","32,029","15,694","11,478","1,755","16,335","12,347","2,060","32,029","30,690","24,895","4,052",49,"1,121",-,573,"1,339","26,110","4,595",353,"1,717",62,687,"32,029","1,375","30,654","24,130","4,052",39,"1,099",-
0,62272,"1,741",145,163,146,80,132,176,106,232,186,117,113,103,42,40.3,-,"1,287",498,"1,243","1,207","1,075",302,258,"1,741",925,657,95,816,586,163,"1,741","1,740","1,589",26,-,4,-,121,1,"1,590",27,-,4,-,121,"1,741",193,"1,548","1,517",26,-,4,-
0,62274,"7,857",353,244,327,363,599,"1,335","1,159","1,023",697,529,657,294,277,40.6,-,"6,933","1,163","6,694","6,450","5,971","1,508","1,228","7,857","4,976","4,345",524,"2,881","2,349",704,"7,857","7,777","6,071","1,625",-,81,-,-,80,"6,151","1,658",18,81,-,29,"7,857",367,"7,490","5,733","1,625",-,81,-
0,62278,"6,543",368,520,361,407,393,731,643,"1,059",497,326,772,329,137,43.3,-,"5,294","1,479","5,064","4,859","4,494","1,443","1,238","6,543","3,303","2,522",604,"3,240","2,542",634,"6,543","6,402","6,345",2,24,14,-,17,141,"6,486",2,24,62,27,83,"6,543",93,"6,450","6,335",2,24,14,-
0,62285,"4,436",344,248,318,264,180,600,516,603,193,433,266,364,107,41.7,-,"3,526","1,088","3,348","3,201","3,082",977,737,"4,436","2,173","1,498",295,"2,263","1,850",442,"4,436","4,422","4,273",135,-,14,-,-,14,"4,287",149,-,14,-,-,"4,436",182,"4,254","4,091",135,-,14,-
0,62286,"6,110",329,246,225,320,448,869,762,790,374,499,660,360,228,43.1,-,"5,310",977,"5,133","4,911","4,542","1,534","1,248","6,110","2,949","2,412",541,"3,161","2,721",707,"6,110","5,977","5,201",682,-,74,-,20,133,"5,334",793,3,77,16,20,"6,110",84,"6,026","5,123",682,-,74,-
0,62288,"3,094",175,149,248,245,149,390,435,371,166,181,295,240,50,39.0,-,"2,522",773,"2,321","2,221","2,128",714,585,"3,094","1,524","1,150",225,"1,570","1,171",360,"3,094","3,079","2,981",79,11,-,-,8,15,"2,996",94,11,-,-,8,"3,094",11,"3,083","2,978",79,11,-,-
0,62293,"4,427",315,233,270,165,321,523,492,837,206,309,397,236,123,43.4,-,"3,609",932,"3,495","3,394","3,123",931,756,"4,427","2,068","1,594",362,"2,359","1,901",394,"4,427","4,418","4,349",5,-,51,-,13,9,"4,358",14,-,51,-,13,"4,427",49,"4,378","4,313",5,-,51,-
0,62294,"14,117",829,757,"1,325",873,678,"2,101","1,769","2,364","1,091",890,803,447,190,38.0,-,"11,206","3,587","10,530","10,149","9,655","1,808","1,440","14,117","6,657","4,999",632,"7,460","5,531",808,"14,117","13,758","13,222",298,19,219,-,-,359,"13,567",339,157,377,22,52,"14,117",521,"13,596","12,804",290,19,210,-
0,62295,"1,547",55,95,140,127,98,176,207,237,104,105,139,59,5,38.9,-,"1,257",381,"1,166","1,124","1,032",285,203,"1,547",754,541,94,793,625,109,"1,547","1,488","1,483",1,-,4,-,-,59,"1,542",7,45,6,-,6,"1,547",83,"1,464","1,406",1,-,4,-
0,62298,"16,608",806,993,"1,267",861,"1,053","1,612","2,127","2,346","1,557","1,166","1,496",910,414,42.5,-,"13,542","3,602","13,006","12,500","11,628","3,506","2,820","16,608","8,106","6,354","1,243","8,502","6,652","1,577","16,608","16,464","16,231",53,-,169,-,11,144,"16,375",53,63,214,-,47,"16,608",262,"16,346","15,980",53,-,169,-
0,62301,"32,078","2,073","1,967","1,924","1,750","2,342","4,645","3,595","3,484","2,119","1,856","3,110","1,956","1,257",38.2,-,"26,114","6,919","25,159","23,941","22,022","7,423","6,323","32,078","15,134","11,758","2,475","16,944","13,401","3,848","32,078","31,310","28,475","2,313",52,330,39,101,768,"29,197","2,835",133,507,58,142,"32,078",633,"31,445","27,956","2,277",41,330,39
0,62305,"19,357","1,265","1,351","1,037",942,957,"1,869","2,122","2,526","1,716","1,521","2,248","1,426",377,45.8,-,"15,704","4,358","14,999","14,518","13,805","5,064","4,051","19,357","9,562","7,247","1,952","9,795","7,752","2,099","19,357","19,283","18,646",361,132,144,-,-,74,"18,720",418,149,196,-,-,"19,357",280,"19,077","18,455",361,43,144,-
0,62353,"5,346",218,231,257,224,496,"1,021",952,715,346,261,325,187,113,37.6,-,"4,640",811,"4,535","4,318","3,920",807,625,"5,346","3,612","3,217",297,"1,734","1,318",328,"5,346","5,318","3,887","1,364",-,37,-,30,28,"3,913","1,366",26,37,-,32,"5,346",256,"5,090","3,682","1,343",-,37,-
0,62441,"6,786",409,387,404,486,388,766,794,948,558,353,706,398,189,42.8,-,"5,586","1,540","5,246","5,005","4,712","1,530","1,293","6,786","3,416","2,570",590,"3,370","2,676",703,"6,786","6,658","6,489",25,-,85,-,59,128,"6,617",41,49,85,-,122,"6,786",163,"6,623","6,472",25,-,61,-
0,62448,"5,565",330,372,363,345,242,577,633,813,399,397,612,268,214,43.7,-,"4,500","1,306","4,259","4,125","3,913","1,272","1,094","5,565","2,654","2,038",503,"2,911","2,221",591,"5,565","5,534","5,434",52,13,-,-,35,31,"5,457",60,36,-,-,43,"5,565",19,"5,546","5,418",52,13,-,-
0,62454,"11,088",567,532,518,543,695,"1,810","1,562","1,510",707,763,980,615,286,40.5,-,"9,471","1,952","9,136","8,774","8,233","2,330","1,881","11,088","6,200","5,202",767,"4,888","3,934","1,114","11,088","10,815","9,557","1,062",12,135,-,49,273,"9,807","1,192",76,190,7,107,"11,088",611,"10,477","9,070","1,045",12,135,-
0,62471,"10,363",551,460,551,619,874,"1,512","1,357","1,335",906,555,853,516,274,39.6,-,"8,801","1,963","8,400","8,010","7,308","1,985","1,643","10,363","5,855","4,847",754,"4,508","3,553",889,"10,363","10,327","9,172","1,018",46,48,-,43,36,"9,198","1,036",46,56,-,63,"10,363",394,"9,969","8,831","1,018",46,48,-
0,62521,"35,529","2,361","2,108","2,228","2,059","1,767","4,561","3,554","4,385","2,469","2,885","3,905","2,270",977,42.6,-,"28,832","8,106","27,423","26,252","25,006","8,694","7,152","35,529","17,238","12,847","3,056","18,291","14,576","4,096","35,529","33,996","27,541","5,905",80,306,-,164,"1,533","29,002","6,733",706,417,8,254,"35,529",879,"34,650","26,909","5,855",71,306,-
0,62522,"15,261",922,780,995,"1,504","1,154","1,866","1,549","1,747","1,214","1,238","1,387",708,197,38.5,-,"12,564","3,280","11,981","10,648","9,906","3,013","2,292","15,261","7,275","5,624",985,"7,986","6,357","1,307","15,261","14,394","11,137","3,071",49,67,-,70,867,"11,821","3,663",508,81,-,79,"15,261",385,"14,876","10,870","3,052",49,67,-
0,62526,"32,303","2,076","1,749","1,657","1,811","2,380","4,037","3,858","3,666","2,178","2,087","3,582","2,247",975,41.4,-,"26,821","6,635","25,668","24,572","22,630","7,980","6,804","32,303","14,666","11,470","2,787","17,637","14,198","4,017","32,303","30,047","23,937","5,373",120,342,5,270,"2,256","25,981","6,747","1,020",575,35,286,"32,303",865,"31,438","23,397","5,355",109,342,5
0,62560,"1,196",127,81,58,53,44,165,97,153,116,81,124,67,30,42.8,-,930,300,896,862,833,261,221,"1,196",487,414,104,709,482,117,"1,196","1,179","1,167",-,-,12,-,-,17,"1,184",13,4,12,-,-,"1,196",-,"1,196","1,167",-,-,12,-
0,62565,"7,024",369,254,424,442,357,852,535,974,513,616,993,409,286,48.6,-,"5,977","1,327","5,697","5,463","5,178","1,983","1,688","7,024","3,226","2,709",740,"3,798","2,988",948,"7,024","7,023","6,820",184,19,-,-,-,1,"6,820",185,20,-,-,-,"7,024",91,"6,933","6,729",184,19,-,-
0,62568,"15,787",830,852,622,822,839,"1,995","2,148","2,491","1,210",955,"1,459",978,586,44.1,-,"13,483","2,825","12,962","12,543","11,822","3,567","3,023","15,787","8,055","6,626","1,242","7,732","6,336","1,781","15,787","15,573","15,053",321,52,81,61,5,214,"15,267",485,88,95,61,5,"15,787",337,"15,450","14,722",315,52,81,61
0,62618,"7,398",472,649,374,527,447,995,"1,038",846,604,308,574,431,133,37.3,-,"5,903","1,836","5,562","5,283","4,929","1,317","1,138","7,398","3,773","2,770",475,"3,625","2,792",663,"7,398","7,307","6,297",578,-,4,43,385,91,"6,377",605,19,13,47,428,"7,398","2,227","5,171","4,630",493,-,4,-
0,62629,"13,736",988,"1,204",972,856,761,"1,905","2,085","1,742",744,902,863,602,112,35.8,-,"10,572","3,725","10,011","9,548","8,955","2,143","1,577","13,736","6,595","4,751",766,"7,141","5,260",811,"13,736","13,490","13,084",145,1,210,-,50,246,"13,330",219,9,368,-,56,"13,736",259,"13,477","12,874",145,1,178,-
0,62650,"26,749","1,373","1,372","1,402","1,927","2,369","3,400","3,172","3,109","1,807","1,729","2,636","1,469",984,40.2,-,"22,602","5,022","21,727","20,091","18,306","6,144","5,089","26,749","13,481","10,923","2,154","13,268","10,804","2,935","26,749","26,178","23,482","2,357",68,228,1,42,571,"24,016","2,761",163,282,20,111,"26,749",840,"25,909","22,851","2,255",58,215,1
0,62656,"19,535",977,731,"1,059","1,367","1,603","2,875","2,481","2,376","1,411","1,308","1,737",824,786,39.8,-,"16,768","3,436","16,099","15,015","13,798","4,141","3,347","19,535","9,332","7,567","1,443","10,203","8,532","1,904","19,535","18,930","16,561","1,840",31,203,-,295,605,"17,130","1,994",428,270,-,347,"19,535",760,"18,775","16,150","1,824",28,203,-
0,62664,"3,061",134,123,185,247,185,305,365,452,255,143,334,160,173,44.5,-,"2,619",576,"2,485","2,340","2,187",747,667,"3,061","1,532","1,249",274,"1,529","1,236",393,"3,061","3,048","2,947",71,-,9,-,21,13,"2,960",71,13,9,-,21,"3,061",21,"3,040","2,947",71,-,9,-
0,62675,"5,869",260,320,300,301,288,552,639,865,605,445,735,426,133,48.6,-,"4,989","1,022","4,847","4,644","4,400","1,525","1,294","5,869","2,806","2,287",588,"3,063","2,560",706,"5,869","5,804","5,693",44,-,23,38,6,65,"5,758",44,48,40,38,6,"5,869",68,"5,801","5,625",44,-,23,38
0,62681,"5,552",255,223,420,329,253,641,775,853,426,332,532,364,149,43.7,-,"4,654","1,111","4,441","4,257","4,072","1,246","1,045","5,552","2,975","2,429",497,"2,577","2,012",548,"5,552","5,442","4,917",518,7,-,-,-,110,"5,027",546,78,11,-,-,"5,552",28,"5,524","4,889",518,7,-,-
0,62684,"5,861",340,245,540,500,208,480,849,956,317,362,673,204,187,43.8,-,"4,736","1,440","4,421","4,159","4,028","1,259","1,064","5,861","2,801","2,058",389,"3,060","2,363",675,"5,861","5,820","5,820",-,-,-,-,-,41,"5,861",41,-,-,-,-,"5,861",186,"5,675","5,634",-,-,-,-
0,62702,"34,051","2,152","2,507","1,840","1,526","1,965","4,922","4,058","4,063","2,686","2,338","3,403","1,761",830,40.1,-,"27,552","7,541","26,510","25,616","24,061","7,398","5,994","34,051","16,519","12,310","2,399","17,532","14,200","3,595","34,051","32,773","26,038","5,981",38,547,20,149,"1,278","27,143","6,848",452,748,57,203,"34,051",544,"33,507","25,778","5,857",16,536,16
0,62703,"30,910","2,020","2,187","2,046","2,670","2,312","4,473","3,577","3,442","2,095","1,849","2,343","1,294",602,34.3,-,"24,657","7,509","23,401","21,589","19,675","5,296","4,239","30,910","13,883","10,345","1,578","17,027","13,056","2,661","30,910","29,611","17,980","10,775",72,323,21,440,"1,299","19,053","11,746",517,524,36,498,"30,910","1,245","29,665","17,149","10,694",69,310,21
0,62704,"40,828","2,495","2,223","2,265","2,141","3,143","5,884","5,022","4,851","2,828","2,686","4,231","2,044","1,015",38.7,-,"33,845","8,480","32,348","31,421","28,561","9,068","7,290","40,828","19,724","15,375","3,028","21,104","16,973","4,262","40,828","39,862","31,463","6,659",15,"1,310",3,412,966,"32,397","7,324",150,"1,455",6,462,"40,828","1,129","39,699","30,811","6,622",15,"1,296",-
0,62707,"6,924",233,326,427,316,263,758,791,"1,208",747,613,777,328,137,47.6,-,"5,938","1,203","5,721","5,544","5,359","1,530","1,242","6,924","3,344","2,751",570,"3,580","2,970",672,"6,924","6,694","6,403",219,5,48,-,19,230,"6,623",289,116,111,8,19,"6,924",58,"6,866","6,356",219,5,48,-
0,62711,"16,752",699,975,"1,058",978,641,"1,414","1,828","2,466","1,641","1,077","2,288",965,722,48.7,-,"14,020","3,515","13,237","12,893","12,401","4,550","3,975","16,752","7,822","6,154","1,653","8,930","7,083","2,322","16,752","16,292","14,918",466,37,773,-,98,460,"15,352",634,136,"1,000",-,118,"16,752",503,"16,249","14,579",466,13,773,-
