,zipcode,H1. HOUSING OCCUPANCY AND TENURE.Total housing units,H1. HOUSING OCCUPANCY AND TENURE.Occupied housing units,H1. HOUSING OCCUPANCY AND TENURE.Owner-occupied,H1. HOUSING OCCUPANCY AND TENURE.Renter-occupied,H1. HOUSING OCCUPANCY AND TENURE.Average household size of owner-occupied unit,H1. HOUSING OCCUPANCY AND TENURE.Average household size of renter-occupied unit,H1. HOUSING OCCUPANCY AND TENURE.Vacant housing units,H1. HOUSING OCCUPANCY AND TENURE.For sale,H1. HOUSING OCCUPANCY AND TENURE.For rent,"H1. HOUSING OCCUPANCY AND TENURE.For seasonal, recreational, or occasional use",H1. HOUSING OCCUPANCY AND TENURE.Total owner units,H1. HOUSING OCCUPANCY AND TENURE.Homeowner vacancy rate,H1. HOUSING OCCUPANCY AND TENURE.Total rental units,H1. HOUSING OCCUPANCY AND TENURE.Rental vacancy rate,H1. HOUSING OCCUPANCY AND TENURE.People living in owned homes,H1. HOUSING OCCUPANCY AND TENURE.People living in rental homes,H2. UNITS IN STRUCTURE.Total housing units,H2. UNITS IN STRUCTURE.Single-family units,"H2. UNITS IN STRUCTURE.Single unit, detached","H2. UNITS IN STRUCTURE.Single unit, attached",H2. UNITS IN STRUCTURE.Duplexes,H2. UNITS IN STRUCTURE.3 or 4 units,H2. UNITS IN STRUCTURE.5 to 9 units,H2. UNITS IN STRUCTURE.10 to 19 units,H2. UNITS IN STRUCTURE.20 or more units,H2. UNITS IN STRUCTURE.Mobile home,"H2. UNITS IN STRUCTURE.Boat, RV, van, etc.",H2. UNITS IN STRUCTURE.Mobile homes per 1000 HUs,H3. YEAR STRUCTURE BUILT.Total housing units,H3. YEAR STRUCTURE BUILT.Built 2010 or later,H3. YEAR STRUCTURE BUILT.Built 2000 to 2009,H3. YEAR STRUCTURE BUILT.Built 1990 to 1999,H3. YEAR STRUCTURE BUILT.Built 1980 to 1989,H3. YEAR STRUCTURE BUILT.Built 1970 to 1979,H3. YEAR STRUCTURE BUILT.Built 1960 to 1969,H3. YEAR STRUCTURE BUILT.Built 1950 to 1959,H3. YEAR STRUCTURE BUILT.Built 1940 to 1949,H3. YEAR STRUCTURE BUILT.Built 1939 or earlier,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Occupied housing units,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Moved in 2010 or later,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Moved in 2000 to 2009,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Moved in 1990 to 1999,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Moved in 1989 or earlier,H5. VEHICLES AVAILABLE.Occupied housing units,H5. VEHICLES AVAILABLE.No vehicles available,H5. VEHICLES AVAILABLE.1 vehicle available,H5. VEHICLES AVAILABLE.2 vehicles available,H5. VEHICLES AVAILABLE.3 or more vehicles available,H6. HOUSE HEATING FUEL.Occupied housing units,H6. HOUSE HEATING FUEL.Utility gas,"H6. HOUSE HEATING FUEL.Bottled, tank, or LP gas",H6. HOUSE HEATING FUEL.Electricity,"H6. HOUSE HEATING FUEL.Fuel oil, kerosene, etc.",H6. HOUSE HEATING FUEL.Coal or coke,H6. HOUSE HEATING FUEL.Wood,H6. HOUSE HEATING FUEL.Solar energy,H6. HOUSE HEATING FUEL.Other fuel,H6. HOUSE HEATING FUEL.No fuel used,H7. SELECTED CHARACTERISTICS.Occupied housing units,H7. SELECTED CHARACTERISTICS.Lacking complete plumbing facilities,H7. SELECTED CHARACTERISTICS.Lacking complete kitchen facilities,H7. SELECTED CHARACTERISTICS.No telephone service available,H8. OCCUPANTS PER ROOM.Occupied housing units,H8. OCCUPANTS PER ROOM.1.00 or less,H8. OCCUPANTS PER ROOM.1.01 to 1.50,H8. OCCUPANTS PER ROOM.1.51 or more,H9. HOME VALUES.Owner-occupied units,"H9. HOME VALUES.Less than $50,000","H9. HOME VALUES.$50,000 to $99,999","H9. HOME VALUES.$100,000 to $149,999","H9. HOME VALUES.$150,000 to $199,999","H9. HOME VALUES.$200,000 to $299,999","H9. HOME VALUES.$300,000 to $499,999","H9. HOME VALUES.$500,000 to $999,999","H9. HOME VALUES.$1,000,000 or more","H9. HOME VALUES.$2,000,000 or more",H9. HOME VALUES.Median home value,H9. HOME VALUES.Average home value,H10. SELECTED MONTHLY OWNER COSTS.Owner-occupied units,H10. SELECTED MONTHLY OWNER COSTS.Housing units with a mortgage,H10. SELECTED MONTHLY OWNER COSTS.Owner costs 30% or more of HH income,H10. SELECTED MONTHLY OWNER COSTS.Median owner costs,H10. SELECTED MONTHLY OWNER COSTS.Housing units without a mortgage,H10. SELECTED MONTHLY OWNER COSTS.Nonmortgage owner costs 30% or more of HH income,H10. SELECTED MONTHLY OWNER COSTS.Median owner costs,H11. GROSS RENT.Renter-occupied units,H11. GROSS RENT.Paying cash rent,H11. GROSS RENT.Paying no cash rent,H11. GROSS RENT.Median rent,H11. GROSS RENT.Average gross rent,H11. GROSS RENT.Gross rent 30% or more of HH income,H11. GROSS RENT.Gross rent of $750 or more
0,62088,"3,106","2,874","1,948",926,2.40,1.97,232,-,72,71,"1,948",-,998,7.2,"4,675","1,825","3,106","2,507","2,507",-,111,38,93,14,111,232,-,75,"3,106",57,438,240,231,312,400,291,188,949,"2,874","1,125",894,356,499,"2,874",194,803,"1,204",673,"2,874","1,864",284,615,-,-,93,-,18,-,"2,874",6,88,216,"2,874","2,840",34,-,"1,948",301,622,306,375,220,60,64,-,-,"$109,400","$135,482","1,948","1,117",201,"$1,078",831,60,$467,926,857,69,$649,$744,528,283
0,62090,551,486,158,328,2.71,2.64,65,-,12,-,158,-,340,3.5,428,865,551,342,306,36,8,78,82,27,5,9,-,16,551,3,81,45,75,61,74,64,79,69,486,248,120,70,48,486,125,174,151,36,486,230,-,256,-,-,-,-,-,-,486,-,6,8,486,483,-,3,158,110,36,-,5,2,5,-,-,-,"$41,600","$53,348",158,90,13,$685,68,8,$447,328,328,-,$699,$702,225,139
0,62095,"4,959","4,417","2,740","1,677",2.33,2.34,542,127,100,-,"2,867",4.4,"1,777",5.6,"6,386","3,917","4,959","4,107","4,064",43,127,261,115,132,116,101,-,20,"4,959",23,201,252,193,397,920,837,775,"1,361","4,417","1,906","1,243",535,733,"4,417",265,"1,883","1,595",674,"4,417","3,335",51,951,-,-,45,-,22,13,"4,417",17,13,58,"4,417","4,349",68,-,"2,740",283,"1,651",509,170,101,22,-,-,4,"$85,000","$101,006","2,740","1,610",328,$998,"1,130",176,$397,"1,677","1,640",37,$770,$787,763,863
0,62201,"3,134","2,587",701,"1,886",3.42,2.72,547,13,85,-,714,1.8,"1,971",4.3,"2,396","5,127","3,134","1,224","1,206",18,270,301,803,43,333,160,-,51,"3,134",64,276,134,33,426,377,901,254,669,"2,587","1,241",736,246,364,"2,587","1,057",889,532,109,"2,587","2,006",32,500,-,-,5,-,-,44,"2,587",5,-,184,"2,587","2,479",44,64,701,306,331,52,12,-,-,-,-,-,"$61,700","$54,088",701,228,85,"$1,028",473,33,$388,"1,886","1,827",59,$410,$472,"1,005",412
0,62203,"3,551","2,832","1,962",870,2.75,2.95,719,32,29,-,"1,994",1.6,899,3.2,"5,386","2,565","3,551","3,148","3,148",-,177,67,13,10,-,136,-,38,"3,551",-,180,53,129,176,801,"1,421",292,499,"2,832",863,628,321,"1,020","2,832",267,"1,206",982,377,"2,832","2,100",12,690,11,-,-,-,-,19,"2,832",13,13,150,"2,832","2,832",-,-,"1,962",883,659,171,117,7,66,59,-,-,"$53,700","$83,056","1,962",820,356,$979,"1,142",154,$486,870,749,121,$908,$854,489,550
0,62204,"4,848","3,339","1,369","1,970",2.30,2.43,"1,509",30,184,14,"1,399",2.1,"2,154",8.5,"3,142","4,794","4,848","3,134","3,115",19,152,142,413,90,869,48,-,10,"4,848",-,117,100,314,607,762,"1,183",623,"1,142","3,339","1,525",649,385,780,"3,339","1,133","1,537",370,299,"3,339","2,090",19,"1,095",-,-,-,-,44,91,"3,339",33,22,274,"3,339","3,194",131,14,"1,369",725,488,101,55,-,-,-,-,-,"$47,300","$50,381","1,369",396,213,$896,973,190,$375,"1,970","1,873",97,$480,$513,873,538
0,62205,"4,584","3,370","1,814","1,556",2.52,2.16,"1,214",15,157,-,"1,829",0.8,"1,713",9.2,"4,577","3,368","4,584","3,053","3,036",17,570,465,302,35,120,39,-,9,"4,584",68,474,231,51,332,491,"1,026",564,"1,347","3,370","1,228",581,489,"1,072","3,370",773,"1,678",680,239,"3,370","2,631",29,672,10,-,-,-,28,-,"3,370",72,44,110,"3,370","3,347",23,-,"1,814",852,727,58,13,67,25,-,25,47,"$51,600","$177,871","1,814",711,445,"$1,005","1,103",191,$377,"1,556","1,465",91,$811,$791,941,908
0,62206,"7,036","5,223","2,452","2,771",2.74,2.95,"1,813",114,42,-,"2,566",4.4,"2,813",1.5,"6,707","8,176","7,036","5,631","5,585",46,231,212,229,87,37,609,-,87,"7,036",11,155,387,659,933,"1,041","2,596",567,687,"5,223","2,584","1,143",566,930,"5,223",696,"2,276","1,566",685,"5,223","3,341",75,"1,771",5,-,-,-,17,14,"5,223",14,16,158,"5,223","5,071",147,5,"2,452","1,216",840,150,120,35,-,91,-,-,"$50,500","$81,018","2,452","1,322",581,$931,"1,130",203,$373,"2,771","2,617",154,$831,$862,"1,436","1,708"
0,62207,"4,226","3,495","1,396","2,099",2.70,2.40,731,54,180,-,"1,450",3.7,"2,279",7.9,"3,763","5,036","4,226","2,363","2,338",25,271,515,443,82,352,200,-,47,"4,226",179,605,442,215,489,493,690,496,617,"3,495","1,599",866,376,654,"3,495","1,160","1,460",561,314,"3,495","1,983",55,"1,388",17,-,-,-,-,52,"3,495",-,25,179,"3,495","3,450",45,-,"1,396",755,457,78,79,27,-,-,-,-,"$46,700","$54,262","1,396",588,222,$905,808,120,$374,"2,099","1,829",270,$526,$599,"1,135",471
0,62208,"8,042","7,006","4,603","2,403",2.50,2.08,"1,036",43,309,11,"4,646",0.9,"2,712",11.4,"11,513","5,003","8,042","5,634","5,454",180,297,219,642,425,449,376,-,47,"8,042",59,"1,678",877,"1,151","1,055","1,140","1,511",329,242,"7,006","3,049","1,987",868,"1,102","7,006",299,"2,566","2,875","1,266","7,006","4,327",109,"2,489",-,-,11,-,14,56,"7,006",-,97,131,"7,006","6,921",54,31,"4,603",175,"1,486","1,112",839,887,72,20,-,12,"$125,100","$142,573","4,603","3,161",723,"$1,285","1,442",242,$455,"2,403","2,335",68,"$1,038","$1,073",862,"1,974"
0,62220,"9,347","7,493","4,694","2,799",2.32,2.42,"1,854",432,352,-,"5,126",8.4,"3,151",11.2,"10,867","6,763","9,347","6,764","6,437",327,793,543,406,151,256,434,-,46,"9,347",96,954,632,750,977,"1,007",824,670,"3,437","7,493","3,369","2,025","1,032","1,067","7,493",603,"2,924","2,675","1,291","7,493","5,362",151,"1,896",16,-,8,-,8,52,"7,493",8,96,231,"7,493","7,429",53,11,"4,694",652,"1,407","1,105",742,492,220,40,36,-,"$109,600","$137,446","4,694","2,893",410,"$1,220","1,801",192,$528,"2,799","2,705",94,$791,$901,"1,195","1,444"
0,62221,"13,491","12,151","8,025","4,126",2.57,2.24,"1,340",541,419,35,"8,566",6.3,"4,545",9.2,"20,598","9,233","13,491","9,633","9,057",576,"1,024",502,"1,180",507,290,355,-,26,"13,491",794,"2,779","2,537","2,347","1,501",879,"1,136",451,"1,067","12,151","5,736","4,021","1,387","1,007","12,151",848,"4,377","4,941","1,985","12,151","7,159",317,"4,628",-,-,23,-,24,-,"12,151",29,107,305,"12,151","11,959",143,49,"8,025",354,"1,300","1,823","1,641","2,195",585,58,37,32,"$166,500","$185,932","8,025","5,649","1,448","$1,509","2,376",181,$554,"4,126","4,021",105,$867,$965,"1,902","2,589"
0,62223,"7,555","6,870","5,212","1,658",2.41,2.06,685,23,143,51,"5,235",0.4,"1,801",7.9,"12,586","3,409","7,555","6,017","5,711",306,267,369,181,317,223,181,-,24,"7,555",106,516,480,465,"1,196","1,512","2,022",550,708,"6,870","2,808","1,645","1,238","1,179","6,870",449,"2,524","2,559","1,338","6,870","4,514",295,"1,988",6,-,8,-,23,36,"6,870",-,72,103,"6,870","6,857",13,-,"5,212",328,"2,067","1,363",711,468,220,35,20,-,"$107,000","$130,194","5,212","3,284",949,"$1,242","1,928",249,$528,"1,658","1,526",132,$798,$921,747,817
0,62226,"13,688","12,258","7,910","4,348",2.44,2.04,"1,430",148,577,55,"8,058",1.8,"4,925",11.7,"19,314","8,850","13,688","9,241","8,807",434,637,752,890,616,534,"1,018",-,74,"13,688",648,"1,744","1,641","1,930","1,508","1,935","2,407",899,976,"12,258","5,308","3,466","1,639","1,845","12,258",958,"4,843","4,145","2,312","12,258","8,047",151,"4,013",-,-,-,-,-,47,"12,258",35,41,303,"12,258","12,139",119,-,"7,910",823,"2,592","1,416","1,309",867,734,144,25,-,"$117,800","$146,389","7,910","5,048","1,177","$1,269","2,862",301,$512,"4,348","4,140",208,$817,$909,"2,267","2,353"
0,62230,"2,633","2,570","2,163",407,2.46,2.14,63,-,53,5,"2,163",-,460,11.5,"5,328",870,"2,633","2,261","2,161",100,108,22,20,-,140,82,-,31,"2,633",187,510,384,282,353,210,166,82,459,"2,570",955,659,446,510,"2,570",147,716,907,800,"2,570","1,633",290,602,-,-,3,-,4,38,"2,570",15,15,48,"2,570","2,559",5,6,"2,163",32,278,530,627,556,134,6,-,-,"$163,600","$173,852","2,163","1,297",396,"$1,219",866,73,$598,407,393,14,"$1,196","$1,251",181,288
0,62231,"3,747","2,969","2,365",604,2.49,2.24,778,-,42,398,"2,365",-,646,6.5,"5,882","1,353","3,747","2,726","2,710",16,88,40,42,-,-,851,-,227,"3,747",106,500,452,791,475,525,320,119,459,"2,969",977,913,399,680,"2,969",145,731,"1,152",941,"2,969","1,367",815,619,19,-,145,-,-,4,"2,969",6,6,117,"2,969","2,954",10,5,"2,365",207,672,455,537,331,143,4,16,-,"$135,500","$145,259","2,365","1,171",383,"$1,359","1,194",147,$461,604,585,19,$811,$813,244,334
0,62232,"3,011","2,581","2,117",464,2.44,3.05,430,146,78,7,"2,263",6.5,542,14.4,"5,156","1,415","3,011","2,503","2,503",-,-,38,-,-,78,392,-,130,"3,011",168,423,199,238,224,321,715,406,317,"2,581",944,692,311,634,"2,581",86,946,"1,038",511,"2,581","1,982",90,501,-,-,-,-,8,-,"2,581",-,22,78,"2,581","2,541",40,-,"2,117",257,934,575,64,82,87,109,9,-,"$92,200","$135,105","2,117","1,228",304,"$1,154",889,183,$348,464,410,54,$948,$978,244,299
0,62233,"2,859","2,484","1,831",653,2.37,2.44,375,71,62,-,"1,902",3.7,715,8.7,"4,347","1,593","2,859","2,122","2,084",38,163,148,50,14,121,241,-,84,"2,859",25,366,168,279,396,300,400,361,564,"2,484",932,628,410,514,"2,484",281,733,900,570,"2,484","1,395",253,685,27,-,85,-,8,31,"2,484",15,53,63,"2,484","2,450",7,27,"1,831",356,537,367,255,193,60,53,-,10,"$102,200","$137,837","1,831",803,153,"$1,004","1,028",20,$395,653,549,104,$581,$658,236,162
0,62234,"14,547","13,375","9,304","4,071",2.43,2.39,"1,172",304,200,110,"9,608",3.2,"4,271",4.7,"22,653","9,719","14,547","11,083","10,672",411,427,739,760,314,428,796,-,55,"14,547",209,"1,303","1,966","2,081","1,810","2,381","1,527","1,321","1,949","13,375","5,783","3,366","1,966","2,260","13,375",695,"4,547","5,095","3,038","13,375","8,697",519,"4,034",-,-,60,-,23,42,"13,375",5,137,416,"13,375","13,177",133,65,"9,304",783,"1,875","2,620","2,197","1,273",423,133,-,-,"$137,800","$146,467","9,304","5,786","1,397","$1,263","3,518",383,$528,"4,071","3,891",180,$879,$896,"1,948","2,488"
0,62236,"5,485","5,286","4,560",726,2.67,2.03,199,26,42,9,"4,586",0.6,768,5.5,"12,173","1,475","5,485","4,967","4,779",188,81,140,173,31,49,44,-,8,"5,485",403,997,"1,075",875,326,542,475,189,603,"5,286","2,108","1,632",766,780,"5,286",160,"1,100","2,280","1,746","5,286","2,654",770,"1,789",16,-,34,-,10,13,"5,286",-,23,77,"5,286","5,278",8,-,"4,560",89,144,682,961,"1,484",998,161,41,-,"$223,300","$245,603","4,560","3,063",431,"$1,785","1,497",253,$658,726,726,-,$846,$921,400,456
0,62237,"1,225","1,016",845,171,2.40,1.96,209,38,24,26,883,4.3,195,12.3,"2,029",336,"1,225",917,917,-,25,-,21,13,3,246,-,201,"1,225",47,152,229,133,168,167,114,85,130,"1,016",384,226,148,258,"1,016",40,276,423,277,"1,016",235,212,475,-,-,80,-,3,11,"1,016",-,-,48,"1,016","1,002",14,-,845,148,235,180,96,105,11,28,42,-,"$106,700","$172,631",845,395,61,$988,450,36,$370,171,149,22,$654,$621,53,29
0,62239,"2,127","1,956","1,398",558,2.49,2.22,171,131,40,-,"1,529",8.6,598,6.7,"3,477","1,238","2,127","1,403","1,369",34,-,136,36,15,28,509,-,239,"2,127",66,196,320,229,299,47,397,201,372,"1,956",809,413,278,456,"1,956",141,652,697,466,"1,956","1,274",47,635,-,-,-,-,-,-,"1,956",-,-,27,"1,956","1,937",19,-,"1,398",332,633,308,84,26,-,-,-,15,"$80,600","$184,844","1,398",857,216,"$1,039",541,80,$414,558,507,51,$850,$840,243,342
0,62246,"3,935","3,324","2,365",959,2.52,2.30,611,97,219,47,"2,462",3.9,"1,178",18.6,"5,953","2,207","3,935","2,958","2,939",19,44,215,147,75,170,312,14,79,"3,935",106,497,513,421,677,311,340,279,791,"3,324","1,436",939,432,517,"3,324",282,760,"1,167","1,115","3,324","1,415",772,932,24,-,86,-,39,56,"3,324",18,63,108,"3,324","3,159",32,133,"2,365",109,695,426,322,516,231,46,15,5,"$144,200","$177,868","2,365","1,357",204,"$1,264","1,008",113,$561,959,833,126,$588,$654,306,214
0,62249,"6,594","6,142","4,567","1,575",2.64,2.09,452,178,78,-,"4,745",3.8,"1,653",4.7,"12,065","3,289","6,594","5,305","4,952",353,205,335,272,188,246,43,-,7,"6,594",180,"1,188","1,402",813,856,513,595,193,854,"6,142","2,625","1,671",820,"1,026","6,142",247,"1,701","2,563","1,631","6,142","3,703",898,"1,445",24,-,39,-,28,5,"6,142",-,46,63,"6,142","5,984",95,63,"4,567",86,381,"1,280","1,290",891,544,86,-,9,"$170,200","$190,805","4,567","2,932",691,"$1,559","1,635",256,$604,"1,575","1,484",91,$742,$795,501,720
0,62254,"2,846","2,512","1,674",838,2.47,2.17,334,65,48,48,"1,739",3.7,886,5.4,"4,140","1,821","2,846","2,099","1,982",117,81,149,264,47,132,74,-,26,"2,846",132,727,233,375,293,146,319,62,559,"2,512","1,228",477,375,432,"2,512",210,749,"1,007",546,"2,512",977,411,979,-,-,95,-,17,33,"2,512",-,-,49,"2,512","2,497",15,-,"1,674",88,308,482,316,317,118,45,-,-,"$145,900","$166,824","1,674","1,027",283,"$1,399",647,58,$428,838,838,-,$845,$792,370,553
0,62257,"1,365","1,165",920,245,2.26,2.44,200,20,28,-,940,2.1,273,10.3,"2,081",597,"1,365","1,075","1,075",-,24,57,43,-,-,166,-,122,"1,365",33,101,119,145,156,246,158,111,296,"1,165",301,313,232,319,"1,165",25,393,368,379,"1,165",655,128,325,-,-,46,-,7,4,"1,165",-,9,21,"1,165","1,150",15,-,920,172,388,205,53,92,8,2,-,-,"$86,500","$98,827",920,471,78,$957,449,54,$468,245,237,8,$736,$683,105,113
0,62258,"3,926","3,364","2,682",682,2.84,2.30,562,49,128,52,"2,731",1.8,810,15.8,"7,628","1,569","3,926","3,098","3,064",34,109,180,201,-,53,285,-,73,"3,926",301,888,473,367,584,241,192,131,749,"3,364","1,442","1,014",348,560,"3,364",123,"1,039","1,357",845,"3,364","2,226",282,792,-,-,47,-,17,-,"3,364",-,14,52,"3,364","3,358",6,-,"2,682",112,487,590,573,777,58,85,-,-,"$159,700","$173,349","2,682","1,777",248,"$1,441",905,114,$596,682,663,19,$930,$969,255,435
0,62265,"1,799","1,695","1,298",397,2.49,2.83,104,52,6,-,"1,350",3.9,403,1.5,"3,226","1,124","1,799","1,579","1,579",-,-,48,68,-,14,90,-,50,"1,799",53,406,254,273,102,182,154,44,331,"1,695",806,392,277,220,"1,695",117,332,794,452,"1,695",971,228,464,-,6,10,-,2,14,"1,695",6,20,32,"1,695","1,656",6,33,"1,298",52,298,272,204,341,131,-,-,-,"$154,400","$164,638","1,298",842,114,"$1,360",456,20,$626,397,397,-,"$1,019","$1,013",97,333
0,62269,"12,638","11,756","8,472","3,284",2.91,2.25,882,307,210,8,"8,779",3.5,"3,494",6.0,"24,647","7,382","12,638","9,615","9,248",367,237,427,737,493,406,723,-,57,"12,638",826,"3,136","2,885","2,015","1,227",724,930,226,669,"11,756","5,705","3,280","1,657","1,114","11,756",467,"3,052","5,243","2,994","11,756","7,128",229,"4,341",-,20,18,-,4,16,"11,756",37,114,173,"11,756","11,642",50,64,"8,472",398,997,"1,293","1,733","2,646","1,215",143,32,15,"$194,600","$220,453","8,472","5,929","1,009","$1,727","2,543",302,$605,"3,284","3,187",97,"$1,006","$1,133","1,159","2,558"
0,62272,761,630,511,119,2.89,2.23,131,14,28,37,525,2.7,147,19.0,"1,476",265,761,573,573,-,11,12,22,13,12,118,-,155,761,3,75,79,57,157,90,126,22,152,630,201,190,94,145,630,35,160,239,196,630,284,77,245,7,-,17,-,-,-,630,-,-,12,630,581,49,-,511,117,109,90,116,42,14,23,-,-,"$112,300","$133,609",511,217,49,$909,294,23,$402,119,112,7,$610,$638,33,36
0,62274,"2,860","2,502","1,825",677,2.28,1.95,358,8,69,27,"1,833",0.4,746,9.2,"4,163","1,321","2,860","2,248","2,236",12,103,169,-,14,110,216,-,76,"2,860",30,62,286,394,559,283,406,186,654,"2,502",752,670,446,634,"2,502",261,591,"1,086",564,"2,502","1,119",323,960,-,-,93,-,7,-,"2,502",14,20,20,"2,502","2,493",9,-,"1,825",268,794,252,249,175,54,2,31,-,"$87,400","$126,683","1,825",973,175,"$1,057",852,69,$401,677,564,113,$434,$495,329,98
0,62278,"2,861","2,528","2,011",517,2.63,2.27,333,-,31,93,"2,011",-,548,5.7,"5,285","1,173","2,861","2,392","2,300",92,104,46,104,-,20,195,-,68,"2,861",106,403,436,251,367,258,321,122,597,"2,528",802,707,486,533,"2,528",45,570,971,942,"2,528","1,183",532,646,36,-,85,-,46,-,"2,528",-,20,60,"2,528","2,503",25,-,"2,011",128,276,440,571,359,216,21,-,-,"$163,200","$173,805","2,011","1,251",314,"$1,351",760,22,$446,517,450,67,$706,$742,126,209
0,62285,"1,727","1,669","1,488",181,2.62,2.61,58,14,-,-,"1,502",0.9,181,-,"3,894",472,"1,727","1,500","1,412",88,-,20,20,-,-,187,-,108,"1,727",104,549,288,325,167,97,39,56,102,"1,669",441,750,228,250,"1,669",8,414,721,526,"1,669","1,075",99,480,-,-,15,-,-,-,"1,669",31,-,-,"1,669","1,669",-,-,"1,488",117,30,375,453,332,151,30,-,-,"$176,200","$189,227","1,488",926,276,"$1,609",562,86,$579,181,149,32,$950,$946,62,97
0,62286,"3,063","2,667","1,877",790,2.26,2.20,396,54,30,18,"1,931",2.8,820,3.7,"4,237","1,739","3,063","2,188","2,188",-,125,108,152,51,59,380,-,124,"3,063",193,97,284,387,579,298,226,391,608,"2,667","1,225",533,418,491,"2,667",182,888,"1,049",548,"2,667","1,052",326,"1,225",-,-,50,-,14,-,"2,667",-,33,33,"2,667","2,656",11,-,"1,877",260,677,465,309,119,43,4,-,-,"$100,100","$108,321","1,877","1,111",160,$955,766,128,$415,790,708,82,$605,$644,255,249
0,62288,"1,438","1,255",912,343,2.45,2.50,183,63,-,26,975,6.5,343,-,"2,236",858,"1,438","1,193","1,182",11,49,88,-,18,-,90,-,63,"1,438",28,168,100,203,183,246,161,125,224,"1,255",472,326,179,278,"1,255",75,369,503,308,"1,255",496,75,578,-,-,72,-,26,8,"1,255",-,-,9,"1,255","1,245",10,-,912,90,339,93,175,105,104,6,-,-,"$114,400","$144,789",912,452,49,"$1,064",460,50,$428,343,311,32,$692,$679,98,119
0,62293,"1,879","1,739","1,333",406,2.67,2.12,140,48,12,11,"1,381",3.5,418,2.9,"3,559",860,"1,879","1,582","1,537",45,26,20,54,31,58,108,-,57,"1,879",74,320,224,261,286,193,121,106,294,"1,739",624,507,289,319,"1,739",92,460,641,546,"1,739",902,268,519,-,-,35,-,12,3,"1,739",5,25,29,"1,739","1,727",-,12,"1,333",65,141,342,265,277,243,-,-,-,"$166,500","$188,746","1,333",783,88,"$1,523",550,9,$532,406,397,9,$735,$875,183,176
0,62294,"5,327","5,203","4,024","1,179",2.81,2.10,124,109,-,-,"4,133",2.6,"1,179",-,"11,313","2,470","5,327","4,403","4,172",231,292,209,155,26,45,197,-,37,"5,327",358,"1,256","1,102","1,023",666,330,217,55,320,"5,203","2,072","1,799",920,412,"5,203",190,"1,088","2,471","1,454","5,203","3,340",496,"1,333",28,-,-,-,6,-,"5,203",42,71,55,"5,203","5,157",46,-,"4,024",159,228,721,"1,138","1,233",514,24,7,-,"$189,700","$199,251","4,024","3,020",532,"$1,554","1,004",49,$603,"1,179","1,121",58,$818,$891,407,731
0,62295,611,564,471,93,2.88,2.04,47,-,-,21,471,-,93,-,"1,357",190,611,537,507,30,17,-,11,2,9,35,-,57,611,33,210,232,15,12,19,17,3,70,564,202,200,125,37,564,9,103,210,242,564,319,72,158,3,-,12,-,-,-,564,-,-,8,564,561,3,-,471,26,48,113,186,79,16,3,-,-,"$160,200","$158,012",471,372,54,"$1,360",99,7,$562,93,82,11,$921,$832,15,54
0,62298,"6,937","6,660","5,497","1,163",2.63,1.74,277,83,24,-,"5,580",1.5,"1,187",2.0,"14,440","2,021","6,937","6,001","5,776",225,348,42,123,120,147,156,-,22,"6,937",499,"1,537","1,581",720,561,541,496,208,794,"6,660","2,346","2,049","1,200","1,065","6,660",327,"1,441","2,696","2,196","6,660","3,156","1,512","1,802",-,-,132,12,19,27,"6,660",-,106,97,"6,660","6,599",46,15,"5,497",191,307,961,"1,124","1,867",920,54,-,73,"$208,400","$273,944","5,497","3,306",837,"$1,646","2,191",252,$583,"1,163","1,125",38,$844,$887,607,664
0,62301,"15,670","13,872","8,247","5,625",2.37,2.00,"1,798",272,482,36,"8,519",3.2,"6,107",7.9,"19,547","11,259","15,670","10,843","10,479",364,"1,293","1,330",736,262,893,313,-,20,"15,670",87,620,542,734,"1,737","1,780","3,003","1,291","5,876","13,872","6,825","3,113","1,724","2,210","13,872","1,754","5,736","4,573","1,809","13,872","9,587",58,"4,006",-,13,73,-,52,83,"13,872",115,227,423,"13,872","13,712",81,79,"8,247",988,"3,381","1,974","1,011",479,229,174,11,-,"$97,100","$120,330","8,247","4,666",893,$920,"3,581",327,$374,"5,625","5,407",218,$658,$692,"2,374","1,921"
0,62305,"8,051","7,653","6,481","1,172",2.63,1.95,398,25,72,82,"6,506",0.4,"1,244",5.8,"17,038","2,280","8,051","7,183","6,660",523,80,101,73,39,115,460,-,57,"8,051",492,"1,203","1,363",905,"1,676","1,154",599,194,465,"7,653","2,842","2,334","1,132","1,345","7,653",165,"2,016","3,705","1,767","7,653","4,257",386,"2,854",21,-,57,21,57,-,"7,653",36,37,194,"7,653","7,609",30,14,"6,481",383,524,"1,507","1,323","1,714",751,259,20,-,"$173,900","$203,435","6,481","3,746",611,"$1,306","2,735",226,$485,"1,172","1,002",170,$804,$770,478,585
